interactionId,date,customerIdx,empNo,empName,type,outcomeScore,accountHolderId,policyAccountNumber,customerId,customerName
175,2010-09-09T09:39:13.169Z,49,10535,"Stroustrup, Shalesh",policychange,positive,O738VO88V,3501 087 7656-55,R8ZM45UC33Q,Hortense Espiritu
176,2012-02-28T02:14:52.512Z,49,10535,"Stroustrup, Shalesh",beneficiarychange,positive,O738VO88V,3501 087 7656-55,R8ZM45UC33Q,Hortense Espiritu
177,2013-09-07T23:23:14.590Z,49,10535,"Stroustrup, Shalesh",question,neutral,O738VO88V,3501 087 7656-55,R8ZM45UC33Q,Hortense Espiritu
178,2013-10-12T08:51:27.011Z,50,10421,"Marzano, Divine",other,positive,C529FG45X,7912 485 5182-98,R6KX46NV43N,Ta Husseini
179,2013-06-10T12:18:39.268Z,50,10421,"Marzano, Divine",renewal,positive,C529FG45X,7912 485 5182-98,R6KX46NV43N,Ta Husseini
180,2016-04-04T13:32:56.180Z,50,10421,"Marzano, Divine",other,positive,C529FG45X,7912 485 5182-98,R6KX46NV43N,Ta Husseini
181,2016-04-13T05:19:36.892Z,50,10421,"Marzano, Divine",renewal,positive,C529FG45X,7912 485 5182-98,R6KX46NV43N,Ta Husseini
182,2018-01-09T20:56:34.259Z,50,10421,"Marzano, Divine",beneficiarychange,negative,C529FG45X,7912 485 5182-98,R6KX46NV43N,Ta Husseini
183,2018-03-05T09:41:49.103Z,51,10947,"Usery, Gor",policychange,positive,C529FG45X,4487 605 6063-18,R6KX46NV43N,Ta Husseini
184,2014-03-05T19:15:06.287Z,51,10947,"Usery, Gor",question,positive,C529FG45X,4487 605 6063-18,R6KX46NV43N,Ta Husseini
185,2016-02-01T13:01:18.967Z,51,10947,"Usery, Gor",question,neutral,C529FG45X,4487 605 6063-18,R6KX46NV43N,Ta Husseini
186,2015-01-30T10:58:43.544Z,51,10947,"Usery, Gor",question,neutral,C529FG45X,4487 605 6063-18,R6KX46NV43N,Ta Husseini
187,2011-12-23T22:03:14.435Z,52,10184,"Lowrie, Mihalis",question,positive,C529FG45X,3055 932 0234-74,R6KX46NV43N,Ta Husseini
188,2016-02-16T07:40:48.168Z,52,10184,"Lowrie, Mihalis",beneficiarychange,positive,C529FG45X,3055 932 0234-74,R6KX46NV43N,Ta Husseini
189,2013-12-24T15:07:37.170Z,52,10184,"Lowrie, Mihalis",policychange,negative,C529FG45X,3055 932 0234-74,R6KX46NV43N,Ta Husseini
190,2016-04-27T03:53:06.711Z,52,10184,"Lowrie, Mihalis",renewal,positive,C529FG45X,3055 932 0234-74,R6KX46NV43N,Ta Husseini
191,2011-03-05T01:53:02.753Z,53,10975,"Birnbaum, Peternela",renewal,positive,H977NZ49F,0385 611 1799-77,O7NT92PD65L,Ona Merkle
192,2015-04-05T08:22:56.933Z,54,10060,"Billingsley, Breannda",renewal,positive,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
193,2015-11-07T16:43:16.361Z,54,10060,"Billingsley, Breannda",policychange,positive,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
194,2014-10-15T07:10:28.934Z,54,10060,"Billingsley, Breannda",question,negative,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
195,2013-11-08T19:24:06.203Z,54,10060,"Billingsley, Breannda",question,neutral,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
196,2010-08-12T12:36:09.173Z,54,10060,"Billingsley, Breannda",beneficiarychange,negative,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
197,2013-04-23T13:03:51.218Z,54,10060,"Billingsley, Breannda",question,negative,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
198,2010-10-15T15:52:53.541Z,54,10060,"Billingsley, Breannda",policychange,negative,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
199,2017-01-02T07:33:18.255Z,54,10060,"Billingsley, Breannda",question,negative,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
200,2016-08-19T22:57:55.272Z,54,10060,"Billingsley, Breannda",other,negative,H977NZ49F,3833 285 5857-44,O7NT92PD65L,Ona Merkle
201,2014-02-02T22:56:26.007Z,55,10286,"Gopalakrishnan, Saddek",complaint,negative,X276HG32A,8668 018 6494-93,C0TD55BA93D,Doris Baumgartner
202,2013-06-06T15:27:42.512Z,55,10286,"Gopalakrishnan, Saddek",cancel,negative,X276HG32A,8668 018 6494-93,C0TD55BA93D,Doris Baumgartner
203,2011-10-13T11:06:12.184Z,55,10286,"Gopalakrishnan, Saddek",beneficiarychange,negative,X276HG32A,8668 018 6494-93,C0TD55BA93D,Doris Baumgartner
204,2016-04-26T07:24:40.217Z,55,10286,"Gopalakrishnan, Saddek",question,negative,X276HG32A,8668 018 6494-93,C0TD55BA93D,Doris Baumgartner
205,2015-12-01T18:03:48.883Z,55,10286,"Gopalakrishnan, Saddek",beneficiarychange,positive,X276HG32A,8668 018 6494-93,C0TD55BA93D,Doris Baumgartner
206,2012-05-21T02:48:59.182Z,55,10286,"Gopalakrishnan, Saddek",other,negative,X276HG32A,8668 018 6494-93,C0TD55BA93D,Doris Baumgartner
207,2018-06-19T08:03:51.342Z,57,10733,"Rodham, Sangeeta",other,negative,X276HG32A,1150 605 4143-08,C0TD55BA93D,Doris Baumgartner
208,2012-02-27T22:18:56.273Z,59,10126,"Valtorta, Kayoko",question,positive,Y727UL72F,4052 954 7694-83,D3DW76KT78G,Ivory Hoffschneider
209,2014-10-15T08:06:28.575Z,59,10126,"Valtorta, Kayoko",question,neutral,Y727UL72F,4052 954 7694-83,D3DW76KT78G,Ivory Hoffschneider
210,2011-07-05T11:34:26.070Z,59,10126,"Valtorta, Kayoko",complaint,negative,Y727UL72F,4052 954 7694-83,D3DW76KT78G,Ivory Hoffschneider
211,2015-11-26T23:20:57.616Z,59,10126,"Valtorta, Kayoko",other,positive,Y727UL72F,4052 954 7694-83,D3DW76KT78G,Ivory Hoffschneider
212,2010-05-17T17:42:42.625Z,59,10126,"Valtorta, Kayoko",question,neutral,Y727UL72F,4052 954 7694-83,D3DW76KT78G,Ivory Hoffschneider
213,2017-07-10T15:57:02.649Z,60,10049,"Tramer, Basil",other,positive,S349BH91A,1413 615 1573-62,W4LZ23EL91U,Odette Zimerman
214,2015-07-05T18:10:53.925Z,60,10049,"Tramer, Basil",question,negative,S349BH91A,1413 615 1573-62,W4LZ23EL91U,Odette Zimerman
215,2012-04-12T15:01:07.414Z,60,10049,"Tramer, Basil",other,negative,S349BH91A,1413 615 1573-62,W4LZ23EL91U,Odette Zimerman
216,2010-08-19T04:04:27.447Z,61,10895,"Petersohn, Vishwani",beneficiarychange,positive,N016QV90L,3879 403 0862-45,E9KF89YR71O,Altha Rauzman
217,2013-09-04T23:30:26.015Z,61,10895,"Petersohn, Vishwani",policychange,negative,N016QV90L,3879 403 0862-45,E9KF89YR71O,Altha Rauzman
218,2017-10-07T12:24:28.044Z,61,10895,"Petersohn, Vishwani",other,positive,N016QV90L,3879 403 0862-45,E9KF89YR71O,Altha Rauzman
219,2013-12-29T05:04:05.243Z,62,10946,"Kabayashi, Shaz",complaint,negative,N016QV90L,4651 711 9973-21,E9KF89YR71O,Altha Rauzman
220,2017-01-13T10:40:08.792Z,62,10946,"Kabayashi, Shaz",complaint,negative,N016QV90L,4651 711 9973-21,E9KF89YR71O,Altha Rauzman
221,2016-12-23T12:31:28.200Z,62,10946,"Kabayashi, Shaz",question,negative,N016QV90L,4651 711 9973-21,E9KF89YR71O,Altha Rauzman
222,2010-12-02T14:24:44.284Z,62,10946,"Kabayashi, Shaz",beneficiarychange,negative,N016QV90L,4651 711 9973-21,E9KF89YR71O,Altha Rauzman
223,2012-05-12T23:43:18.245Z,63,10975,"Birnbaum, Peternela",policychange,positive,N016QV90L,7996 449 4867-36,E9KF89YR71O,Altha Rauzman
224,2016-09-16T09:47:06.230Z,64,10816,"Caine, Morris",question,neutral,X432QO49E,9804 208 5781-70,P9KU15NB27Y,Tu Mottinger
225,2013-01-15T18:45:32.796Z,64,10816,"Caine, Morris",other,negative,X432QO49E,9804 208 5781-70,P9KU15NB27Y,Tu Mottinger
226,2013-10-17T19:41:41.072Z,64,10816,"Caine, Morris",beneficiarychange,negative,X432QO49E,9804 208 5781-70,P9KU15NB27Y,Tu Mottinger
227,2013-10-04T20:45:01.088Z,66,10478,"Ushiama, Maik",cancel,negative,X432QO49E,7375 550 5641-93,P9KU15NB27Y,Tu Mottinger
228,2010-08-23T09:06:19.863Z,66,10478,"Ushiama, Maik",cancel,negative,X432QO49E,7375 550 5641-93,P9KU15NB27Y,Tu Mottinger
229,2018-02-02T13:05:19.369Z,67,10387,"Wrigley, Parto",other,negative,G380YE78F,1913 061 7720-89,M8DP90RS44E,Jonas Lavorini
230,2011-03-25T14:55:40.129Z,68,10510,"Slobodova, Keung",question,positive,G380YE78F,6981 052 1248-94,M8DP90RS44E,Jonas Lavorini
231,2010-08-19T00:28:25.780Z,68,10510,"Slobodova, Keung",cancel,negative,G380YE78F,6981 052 1248-94,M8DP90RS44E,Jonas Lavorini
232,2016-07-21T13:41:04.191Z,68,10510,"Slobodova, Keung",renewal,positive,G380YE78F,6981 052 1248-94,M8DP90RS44E,Jonas Lavorini
233,2012-01-25T08:15:24.410Z,68,10510,"Slobodova, Keung",complaint,negative,G380YE78F,6981 052 1248-94,M8DP90RS44E,Jonas Lavorini
234,2011-03-29T16:23:02.750Z,68,10510,"Slobodova, Keung",beneficiarychange,positive,G380YE78F,6981 052 1248-94,M8DP90RS44E,Jonas Lavorini
235,2016-10-03T08:49:26.220Z,68,10510,"Slobodova, Keung",renewal,positive,G380YE78F,6981 052 1248-94,M8DP90RS44E,Jonas Lavorini
236,2017-06-17T03:01:59.071Z,69,10126,"Valtorta, Kayoko",policychange,negative,G535TL68Z,2556 292 5375-42,R7IQ19QD94W,Jeanna Masucci
237,2015-06-23T06:30:45.336Z,69,10126,"Valtorta, Kayoko",renewal,positive,G535TL68Z,2556 292 5375-42,R7IQ19QD94W,Jeanna Masucci
238,2010-11-13T16:11:47.993Z,69,10126,"Valtorta, Kayoko",question,neutral,G535TL68Z,2556 292 5375-42,R7IQ19QD94W,Jeanna Masucci
239,2012-01-04T05:07:04.349Z,69,10126,"Valtorta, Kayoko",complaint,negative,G535TL68Z,2556 292 5375-42,R7IQ19QD94W,Jeanna Masucci
240,2017-02-26T20:39:34.888Z,70,10721,"Redmiles, Bernd",other,positive,M481NV82K,1818 901 8889-09,N4VA84OG22Z,Luther Challen
241,2016-10-17T18:26:57.126Z,70,10721,"Redmiles, Bernd",policychange,positive,M481NV82K,1818 901 8889-09,N4VA84OG22Z,Luther Challen
242,2012-10-24T04:50:00.661Z,70,10721,"Redmiles, Bernd",cancel,negative,M481NV82K,1818 901 8889-09,N4VA84OG22Z,Luther Challen
243,2016-03-13T05:50:54.042Z,70,10721,"Redmiles, Bernd",policychange,positive,M481NV82K,1818 901 8889-09,N4VA84OG22Z,Luther Challen
244,2017-08-15T17:08:04.215Z,70,10721,"Redmiles, Bernd",question,positive,M481NV82K,1818 901 8889-09,N4VA84OG22Z,Luther Challen
245,2014-02-28T22:18:32.682Z,71,10098,"Servieres, Sreekrishna",renewal,positive,M481NV82K,6659 181 5999-92,N4VA84OG22Z,Luther Challen
246,2010-09-19T13:47:33.891Z,71,10098,"Servieres, Sreekrishna",cancel,negative,M481NV82K,6659 181 5999-92,N4VA84OG22Z,Luther Challen
247,2016-08-15T10:52:45.720Z,71,10098,"Servieres, Sreekrishna",cancel,negative,M481NV82K,6659 181 5999-92,N4VA84OG22Z,Luther Challen
248,2013-12-21T17:25:01.867Z,72,10231,"Desikan, Shaowen",other,negative,O812QD39F,6625 303 2258-03,L0MG77MN81V,Cary Kubota
249,2017-09-22T19:07:24.870Z,72,10231,"Desikan, Shaowen",beneficiarychange,positive,O812QD39F,6625 303 2258-03,L0MG77MN81V,Cary Kubota
250,2016-10-04T04:08:15.276Z,72,10231,"Desikan, Shaowen",other,negative,O812QD39F,6625 303 2258-03,L0MG77MN81V,Cary Kubota
251,2010-11-14T18:58:13.116Z,73,10128,"Lamba, Babette",beneficiarychange,negative,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
252,2010-08-19T04:42:45.684Z,73,10128,"Lamba, Babette",other,positive,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
253,2018-02-09T13:03:39.694Z,73,10128,"Lamba, Babette",cancel,negative,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
254,2016-12-23T07:37:35.780Z,73,10128,"Lamba, Babette",beneficiarychange,negative,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
255,2011-12-23T06:48:05.921Z,73,10128,"Lamba, Babette",beneficiarychange,positive,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
256,2010-05-23T10:12:23.844Z,73,10128,"Lamba, Babette",question,neutral,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
257,2015-01-29T20:51:02.752Z,73,10128,"Lamba, Babette",cancel,negative,Q284TL40A,8607 216 5858-20,L9WT48YX38B,Ermelinda Giove
258,2015-11-03T15:49:00.779Z,74,10213,"Kakkad, Jackson",other,positive,Q284TL40A,7019 223 1230-75,L9WT48YX38B,Ermelinda Giove
259,2014-10-16T06:54:40.506Z,74,10213,"Kakkad, Jackson",policychange,negative,Q284TL40A,7019 223 1230-75,L9WT48YX38B,Ermelinda Giove
260,2014-10-25T14:19:45.418Z,74,10213,"Kakkad, Jackson",complaint,negative,Q284TL40A,7019 223 1230-75,L9WT48YX38B,Ermelinda Giove
261,2012-02-12T09:47:31.412Z,75,10286,"Gopalakrishnan, Saddek",other,positive,X772QV65G,3093 360 1764-51,D0SO73XE98W,Helen Akerley
262,2017-10-19T01:14:50.593Z,75,10286,"Gopalakrishnan, Saddek",beneficiarychange,negative,X772QV65G,3093 360 1764-51,D0SO73XE98W,Helen Akerley
263,2012-12-30T01:36:41.869Z,75,10286,"Gopalakrishnan, Saddek",beneficiarychange,negative,X772QV65G,3093 360 1764-51,D0SO73XE98W,Helen Akerley
264,2014-11-07T09:43:11.096Z,75,10286,"Gopalakrishnan, Saddek",renewal,positive,X772QV65G,3093 360 1764-51,D0SO73XE98W,Helen Akerley
265,2016-09-11T02:55:08.070Z,76,10225,"Chinen, Kellie",question,neutral,S100HC49U,4556 401 2041-86,S2MQ53LL32G,Glynda Shelley
266,2016-06-22T07:13:35.157Z,76,10225,"Chinen, Kellie",beneficiarychange,negative,S100HC49U,4556 401 2041-86,S2MQ53LL32G,Glynda Shelley
267,2011-07-27T07:22:36.749Z,76,10225,"Chinen, Kellie",cancel,negative,S100HC49U,4556 401 2041-86,S2MQ53LL32G,Glynda Shelley
268,2014-04-29T04:36:31.313Z,76,10225,"Chinen, Kellie",other,positive,S100HC49U,4556 401 2041-86,S2MQ53LL32G,Glynda Shelley
269,2014-05-26T16:09:02.287Z,77,10387,"Wrigley, Parto",complaint,negative,Y559WL32Y,3260 812 6915-16,E9NB91CF86L,Gerry Canzoneri
270,2015-08-18T21:10:24.218Z,78,10954,"Burnard, Ranga",question,positive,Y559WL32Y,2484 560 8057-73,E9NB91CF86L,Gerry Canzoneri
271,2017-09-18T03:53:26.071Z,78,10954,"Burnard, Ranga",complaint,negative,Y559WL32Y,2484 560 8057-73,E9NB91CF86L,Gerry Canzoneri
272,2016-05-08T00:22:52.740Z,78,10954,"Burnard, Ranga",beneficiarychange,positive,Y559WL32Y,2484 560 8057-73,E9NB91CF86L,Gerry Canzoneri
273,2010-12-18T09:58:11.041Z,78,10954,"Burnard, Ranga",question,positive,Y559WL32Y,2484 560 8057-73,E9NB91CF86L,Gerry Canzoneri
274,2013-03-18T16:36:50.883Z,79,10164,"Braunmuhl, Jagoda",policychange,positive,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
275,2015-10-31T15:31:32.341Z,79,10164,"Braunmuhl, Jagoda",policychange,negative,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
276,2015-12-17T22:24:47.421Z,79,10164,"Braunmuhl, Jagoda",other,positive,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
277,2017-08-12T22:29:44.978Z,79,10164,"Braunmuhl, Jagoda",beneficiarychange,positive,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
278,2015-10-31T03:04:14.935Z,79,10164,"Braunmuhl, Jagoda",beneficiarychange,positive,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
279,2010-02-09T06:28:05.925Z,79,10164,"Braunmuhl, Jagoda",policychange,positive,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
280,2013-10-06T16:30:41.746Z,79,10164,"Braunmuhl, Jagoda",other,positive,V913YY06S,2938 242 9490-35,S6BN59NN45Q,Tad Mclyman
281,2017-02-05T02:21:47.223Z,80,10286,"Gopalakrishnan, Saddek",beneficiarychange,positive,W227MZ31L,3574 594 4234-09,S9AX31PL09I,Leia Wadkins
282,2015-04-05T21:44:39.825Z,80,10286,"Gopalakrishnan, Saddek",policychange,positive,W227MZ31L,3574 594 4234-09,S9AX31PL09I,Leia Wadkins
283,2010-10-05T18:40:33.189Z,80,10286,"Gopalakrishnan, Saddek",other,positive,W227MZ31L,3574 594 4234-09,S9AX31PL09I,Leia Wadkins
284,2010-08-19T09:26:42.514Z,81,10112,"Swick, Yuichiro",beneficiarychange,positive,B212ZG14Z,6749 884 8560-29,R2YS47AX44Q,Raymonde Grandos
285,2010-09-14T01:37:18.532Z,82,10646,"Chorvat, Uri",other,negative,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
286,2012-01-21T16:42:05.528Z,82,10646,"Chorvat, Uri",question,positive,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
287,2014-10-16T14:48:07.356Z,82,10646,"Chorvat, Uri",beneficiarychange,negative,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
288,2016-05-06T05:01:23.187Z,82,10646,"Chorvat, Uri",beneficiarychange,negative,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
289,2013-11-28T18:25:55.038Z,82,10646,"Chorvat, Uri",other,positive,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
290,2014-12-31T09:34:58.886Z,82,10646,"Chorvat, Uri",question,neutral,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
291,2011-02-01T08:20:22.044Z,82,10646,"Chorvat, Uri",beneficiarychange,positive,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
292,2015-12-19T14:22:50.165Z,82,10646,"Chorvat, Uri",beneficiarychange,negative,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
293,2014-12-29T05:33:18.526Z,82,10646,"Chorvat, Uri",renewal,positive,B212ZG14Z,7620 234 7605-34,R2YS47AX44Q,Raymonde Grandos
294,2016-09-18T10:41:33.840Z,83,10259,"Vesel, Susanna",other,negative,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
295,2017-11-17T03:22:12.751Z,83,10259,"Vesel, Susanna",beneficiarychange,positive,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
296,2013-12-22T05:44:08.881Z,83,10259,"Vesel, Susanna",policychange,positive,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
297,2012-11-17T17:13:33.455Z,83,10259,"Vesel, Susanna",question,neutral,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
298,2016-01-02T19:22:31.007Z,83,10259,"Vesel, Susanna",other,positive,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
299,2014-12-22T07:47:48.318Z,83,10259,"Vesel, Susanna",question,negative,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
300,2011-09-24T19:18:02.693Z,83,10259,"Vesel, Susanna",beneficiarychange,negative,K194GT97Y,1152 939 6402-48,S7FC29FS64N,Chelsey Sowders
301,2012-12-21T15:03:27.576Z,84,10856,"Peck, Sreenivas",other,negative,K194GT97Y,0160 518 4410-66,S7FC29FS64N,Chelsey Sowders
302,2017-02-04T08:40:28.738Z,84,10856,"Peck, Sreenivas",policychange,positive,K194GT97Y,0160 518 4410-66,S7FC29FS64N,Chelsey Sowders
303,2015-03-03T08:51:54.067Z,85,10219,"Kolvik, Genta",question,neutral,K194GT97Y,3601 381 2585-68,S7FC29FS64N,Chelsey Sowders
304,2012-05-21T03:21:08.059Z,85,10219,"Kolvik, Genta",other,negative,K194GT97Y,3601 381 2585-68,S7FC29FS64N,Chelsey Sowders
305,2016-01-02T12:19:52.812Z,85,10219,"Kolvik, Genta",beneficiarychange,positive,K194GT97Y,3601 381 2585-68,S7FC29FS64N,Chelsey Sowders
306,2017-06-28T18:09:17.438Z,86,10617,"Angel, Hidekazu",renewal,positive,I015OU46C,4752 534 8488-99,Q5CG73KW27F,Leslee Gardner
307,2015-11-16T13:46:26.652Z,86,10617,"Angel, Hidekazu",question,neutral,I015OU46C,4752 534 8488-99,Q5CG73KW27F,Leslee Gardner
308,2016-11-04T21:51:35.031Z,86,10617,"Angel, Hidekazu",policychange,negative,I015OU46C,4752 534 8488-99,Q5CG73KW27F,Leslee Gardner
309,2010-08-02T11:01:44.988Z,86,10617,"Angel, Hidekazu",policychange,positive,I015OU46C,4752 534 8488-99,Q5CG73KW27F,Leslee Gardner
310,2017-11-18T14:25:42.713Z,87,10646,"Chorvat, Uri",policychange,negative,L583LV75F,5477 027 5821-27,G1NL79GT44O,Walter Sparrow
311,2013-03-09T07:41:33.044Z,87,10646,"Chorvat, Uri",beneficiarychange,negative,L583LV75F,5477 027 5821-27,G1NL79GT44O,Walter Sparrow
312,2013-12-28T14:13:20.360Z,88,10259,"Vesel, Susanna",question,negative,L583LV75F,8226 073 8443-27,G1NL79GT44O,Walter Sparrow
313,2016-03-28T12:27:15.045Z,88,10259,"Vesel, Susanna",policychange,positive,L583LV75F,8226 073 8443-27,G1NL79GT44O,Walter Sparrow
314,2013-10-24T22:20:48.765Z,88,10259,"Vesel, Susanna",question,positive,L583LV75F,8226 073 8443-27,G1NL79GT44O,Walter Sparrow
315,2013-10-11T23:01:42.041Z,89,10060,"Billingsley, Breannda",cancel,negative,L583LV75F,4463 480 1298-94,G1NL79GT44O,Walter Sparrow
316,2017-08-13T06:31:15.123Z,89,10060,"Billingsley, Breannda",question,neutral,L583LV75F,4463 480 1298-94,G1NL79GT44O,Walter Sparrow
317,2016-11-02T09:49:25.391Z,89,10060,"Billingsley, Breannda",question,neutral,L583LV75F,4463 480 1298-94,G1NL79GT44O,Walter Sparrow
318,2010-04-27T04:42:28.223Z,90,10721,"Redmiles, Bernd",other,positive,Z734SL79Q,2551 273 3921-40,W8GS06EF94P,Adrienne Topolansky
319,2015-10-27T03:48:06.854Z,90,10721,"Redmiles, Bernd",complaint,negative,Z734SL79Q,2551 273 3921-40,W8GS06EF94P,Adrienne Topolansky
320,2014-02-26T10:50:25.993Z,90,10721,"Redmiles, Bernd",other,positive,Z734SL79Q,2551 273 3921-40,W8GS06EF94P,Adrienne Topolansky
321,2014-09-20T09:32:44.422Z,91,10098,"Servieres, Sreekrishna",question,negative,W755UW37Y,5287 647 7058-30,W1MQ23GW34R,Terisa Favazza
322,2011-05-11T02:23:26.989Z,91,10098,"Servieres, Sreekrishna",beneficiarychange,negative,W755UW37Y,5287 647 7058-30,W1MQ23GW34R,Terisa Favazza
323,2015-11-22T05:41:39.005Z,92,10775,"Sluis, Xiaoheng",beneficiarychange,negative,W755UW37Y,3459 175 8825-69,W1MQ23GW34R,Terisa Favazza
324,2012-08-28T05:16:53.559Z,92,10775,"Sluis, Xiaoheng",question,neutral,W755UW37Y,3459 175 8825-69,W1MQ23GW34R,Terisa Favazza
325,2010-02-01T06:25:55.663Z,92,10775,"Sluis, Xiaoheng",beneficiarychange,positive,W755UW37Y,3459 175 8825-69,W1MQ23GW34R,Terisa Favazza
326,2018-04-29T09:31:19.132Z,93,10649,"Welham, Vitali",beneficiarychange,negative,W755UW37Y,1891 304 2289-63,W1MQ23GW34R,Terisa Favazza
327,2018-06-09T09:43:02.267Z,93,10649,"Welham, Vitali",complaint,negative,W755UW37Y,1891 304 2289-63,W1MQ23GW34R,Terisa Favazza
328,2012-04-01T04:26:38.429Z,93,10649,"Welham, Vitali",beneficiarychange,positive,W755UW37Y,1891 304 2289-63,W1MQ23GW34R,Terisa Favazza
329,2015-07-28T10:01:37.905Z,93,10649,"Welham, Vitali",question,neutral,W755UW37Y,1891 304 2289-63,W1MQ23GW34R,Terisa Favazza
330,2014-11-10T21:00:38.720Z,93,10649,"Welham, Vitali",policychange,positive,W755UW37Y,1891 304 2289-63,W1MQ23GW34R,Terisa Favazza
331,2015-07-18T21:38:31.154Z,93,10649,"Welham, Vitali",other,negative,W755UW37Y,1891 304 2289-63,W1MQ23GW34R,Terisa Favazza
332,2011-08-23T03:36:53.759Z,95,10865,"Etalle, Danco",complaint,negative,C307NC05Q,4593 676 6332-64,V3XG93YU78Y,Isis Hillaire
333,2013-07-18T04:27:22.694Z,95,10865,"Etalle, Danco",question,negative,C307NC05Q,4593 676 6332-64,V3XG93YU78Y,Isis Hillaire
334,2016-07-01T08:54:51.141Z,95,10865,"Etalle, Danco",cancel,negative,C307NC05Q,4593 676 6332-64,V3XG93YU78Y,Isis Hillaire
335,2016-12-10T17:10:15.362Z,95,10865,"Etalle, Danco",other,positive,C307NC05Q,4593 676 6332-64,V3XG93YU78Y,Isis Hillaire
336,2015-11-12T19:43:29.499Z,96,10617,"Angel, Hidekazu",cancel,negative,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
337,2015-09-29T17:06:06.383Z,96,10617,"Angel, Hidekazu",cancel,negative,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
338,2016-04-25T00:12:48.100Z,96,10617,"Angel, Hidekazu",complaint,negative,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
339,2017-07-24T09:02:31.070Z,96,10617,"Angel, Hidekazu",policychange,positive,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
340,2015-04-13T06:20:31.692Z,96,10617,"Angel, Hidekazu",policychange,positive,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
341,2013-03-25T22:13:48.902Z,96,10617,"Angel, Hidekazu",renewal,positive,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
342,2017-01-13T19:26:35.997Z,96,10617,"Angel, Hidekazu",renewal,positive,C307NC05Q,1715 432 3774-00,V3XG93YU78Y,Isis Hillaire
343,2016-10-16T01:41:04.291Z,97,10154,"Thibadeau, Abdulah",question,neutral,C307NC05Q,7282 105 0137-95,V3XG93YU78Y,Isis Hillaire
344,2017-01-08T11:01:59.363Z,97,10154,"Thibadeau, Abdulah",complaint,negative,C307NC05Q,7282 105 0137-95,V3XG93YU78Y,Isis Hillaire
345,2012-11-22T01:04:45.839Z,97,10154,"Thibadeau, Abdulah",other,negative,C307NC05Q,7282 105 0137-95,V3XG93YU78Y,Isis Hillaire
346,2014-08-07T10:37:04.063Z,97,10154,"Thibadeau, Abdulah",question,negative,C307NC05Q,7282 105 0137-95,V3XG93YU78Y,Isis Hillaire
347,2010-05-10T05:13:31.518Z,97,10154,"Thibadeau, Abdulah",other,positive,C307NC05Q,7282 105 0137-95,V3XG93YU78Y,Isis Hillaire
